Quote on 6/15/19 12:02:59

0 - Optionable
Symbol,Volume,Open.Int,Impl Vol,Theo Price,Last Size,Last,%Change,Bid,Ask,Size,Open,High,Low,Delta,Gamma,Vega,Theta,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,ROR,ROC,% Out Of The Money,Mark % of underlying value,Mark %Change,Yield,Front Expected Move,Front Vol,Back Expected Move,Back Vol,Expected Move Diff,Market Maker Move,Weighted Back Vol,Call Sizzle Index,P/C Ratio,Put Sizzle Index,Vol Index,Vol Diff,Sizzle Index,HTB/ETB,Description,Sector,Industry,Shares,Sub-Industry
KEG,"338,685",0,111.65%,1.70,"1,193",1.70,-7.61%,1.70,1.95,1 x 5,1.83,1.85,1.615,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.242,128.41%,±0.488,111.79%,±0.415,±0.132,107.31%,1.929,22.667,0.236,111.65%,16.62%,0.813,,KEY ENERGY SERVICES INC COM,Energy,Energy Equipment & Services,"20,395,310",Oil & Gas Equipment & Services
SSYS,"338,351",0,38.23%,22.52,"13,712",22.52,-1.23%,21.98,22.99,2 x 2,22.63,22.73,22.19,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.904,36.61%,±1.365,38.86%,±1.02,<empty>,40.95%,0.236,2.175,0.943,38.23%,-2.25%,0.485,,STRATASYS LTD COM,Information Technology,"Technology Hardware, Storage & Peripherals","54,048,000","Technology Hardware, Storage & Peripherals"
ELS,"338,301",0,16.67%,124.03,"37,135",124.03,+0.02%,117.00,124.05,1 x 0,124.04,125.00,123.63,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.98%,±2.035,14.97%,±5.2,16.98%,±4.784,<empty>,17.44%,0.128,1.5,0.259,16.67%,-2.01%,0.185,,EQY LIFESTYLE PROP INC COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"89,998,829",Residential REITs
MEOH,"338,019",0,43.24%,44.67,"6,480",44.67,-1.24%,43.64,77.44,1 x 5,44.90,44.94,44.15,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.22%,±2.138,43.62%,±4.721,42.60%,±4.199,±0.513,42.35%,0.039,12.125,1.844,43.24%,1.02%,0.404,,METHANEX CORP COM,Materials,Chemicals,"77,006,080",Commodity Chemicals
CBKC,"337,967",1,<empty>,.1249,"1,000",.1249,-3.92%,.1052,.1500,0 x 0,.1150,.1450,.1150,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,CHRISTOPHER & BANKS CORP COM,Consumer Discretionary,Specialty Retail,"38,191,291",Apparel Retail
CPLG,"337,953",0,25.24%,12.90,"19,318",12.90,-0.62%,11.00,19.31,4 x 1,12.97,13.02,12.885,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,6.20%,±0.625,44.18%,±0.908,28.46%,±0.657,±0.534,23.00%,0.154,1,0.625,25.24%,15.72%,0.274,,COREPOINT LODGING INC COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"57,755,517",Hotel & Resort REITs
NFG,"337,877",0,27.73%,54.04,"48,011",54.04,+0.50%,53.03,58.70,15 x 1,53.95,54.22,53.76,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,3.15%,±1.065,17.97%,±3.629,27.16%,±3.468,<empty>,28.98%,0.512,0.476,0.177,27.73%,-9.19%,0.347,,NATIONAL FUEL GAS CO COM,Utilities,Gas Utilities,"86,306,427",Gas Utilities
STNG,"337,653",0,56.93%,25.40,"19,887",25.40,-1.21%,20.19,26.50,75 x 1,25.54,25.77,24.65,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.57%,±1.57,56.29%,±3.254,51.50%,±2.839,<empty>,50.25%,0.214,0.72,0.65,56.93%,4.79%,0.297,,SCORPIO TANKERS INC COM,Energy,"Oil, Gas & Consumable Fuels","51,396,970",Oil & Gas Storage & Transportation
NNBR,"337,582",0,65.48%,7.39,"11,585",7.39,+2.35%,7.00,7.46,10 x 1,7.19,7.455,6.97,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.79%,±0.536,65.96%,±1.224,66.20%,±1.094,<empty>,66.26%,2.208,0.324,0.573,65.48%,-0.24%,1.461,,NN INC COM,Industrials,Machinery,"42,366,961",Industrial Machinery
LOCO,"337,253",0,34.10%,11.17,"16,177",11.17,+0.18%,10.85,11.85,1 x 1,11.19,11.40,11.07,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.404,32.99%,±0.972,35.12%,±0.882,<empty>,35.62%,0.184,0.053,0.116,34.10%,-2.13%,0.179,,EL POLLO LOCO HOLDINGS INC COM,Consumer Discretionary,"Hotels, Restaurants & Leisure","38,433,201",Restaurants
IDEX,"337,149",0,83.35%,1.90,919,1.90,+4.97%,1.60,1.92,10 x 44,1.80,1.90,1.77,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.42,196.67%,±0.474,97.99%,±0.209,±0.406,49.49%,1.595,0.277,1.144,83.35%,98.68%,1.387,,IDEANOMICS INC COM,Information Technology,Software,"108,561,959",Application Software
CTAS,"336,137",0,27.04%,236.40,"33,170",236.37,+0.17%,236.40,236.80,4 x 3,236.14,237.45,235.15,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,+0.01%,0.87%,±7.758,29.93%,±15.304,26.19%,±13.177,±4.19,25.19%,0.802,0.767,0.22,27.04%,3.74%,0.373,,CINTAS CORP COM,Industrials,Commercial Services & Supplies,"104,570,866",Diversified Support Services
GWRE,"335,935",0,28.26%,97.81,"20,168",97.81,-0.02%,92.05,107.71,1 x 15,97.74,97.96,96.79,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.381,31.52%,±7.001,28.94%,±6.123,±1.495,28.27%,0.231,1.518,1.25,28.26%,2.58%,0.454,,GUIDEWIRE SOFTWARE INC COM,Information Technology,Software,"81,813,541",Application Software
TMK,"335,473",0,19.95%,89.17,"43,117",89.17,+0.61%,89.15,89.17,17 x 20,88.70,89.26,88.33,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.77%,±2.506,25.63%,±4.447,20.19%,±3.67,±1.723,18.61%,0.068,12,2.471,19.95%,5.44%,0.612,,TORCHMARK CORP COM,Financials,Insurance,"109,940,525",Life & Health Insurance
AVA,"335,276",0,30.69%,44.10,"36,754",44.10,+0.39%,22.62,52.02,1 x 0,43.69,44.39,43.69,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.51%,±1.379,28.51%,±3.128,28.68%,±2.805,<empty>,28.72%,0.968,0.5,0.667,30.69%,-0.17%,0.909,,AVISTA CORP COM,Utilities,Multi-Utilities,"65,750,156",Multi-Utilities
DRNA,"334,582",0,68.72%,14.76,"29,401",14.76,-2.12%,14.41,19.00,0 x 1,15.00,15.25,14.75,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±1.155,71.16%,±2.52,68.18%,±2.225,±0.368,67.43%,0.278,5,1.064,68.72%,2.98%,0.822,,DICERNA PHARMACEUTICALS INC. COM,Health Care,Biotechnology,"68,323,979",Biotechnology
MTSI,"334,530",0,57.44%,14.25,"25,743",14.25,-4.04%,14.12,16.60,30 x 17,14.60,14.7812,14.20,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.952,60.84%,±2.155,60.59%,±1.924,±0.096,60.53%,0.95,0.08,0.178,57.44%,0.25%,0.72,,MACOM TECH SOLUTIONS HLDGS COM,Information Technology,Semiconductors & Semiconductor Equipment,"65,700,409",Semiconductors
MRNS,"334,469",0,105.79%,4.29,"36,128",4.29,+1.66%,4.11,4.30,5 x 25,4.18,4.31,4.09,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.459,96.97%,±1.204,109.50%,±1.1,<empty>,112.37%,0.161,0.473,0.338,105.79%,-12.53%,0.193,,MARINUS PHARMACEUTICALS INC COM,Health Care,Pharmaceuticals,"52,554,625",Pharmaceuticals
GH,"334,043",0,58.99%,88.82,"7,034",88.82,-1.10%,87.50,91.05,1 x 1,89.92,90.96,87.12,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±5.746,58.89%,±13.166,59.42%,±11.795,<empty>,59.55%,0.659,0.151,0.383,58.99%,-0.53%,0.602,,GUARDANT HEALTH INC COM,Health Care,Health Care Providers & Services,"87,112,669",Health Care Services
ACA,"333,773",0,37.26%,36.34,"36,826",36.34,-1.78%,29.68,40.00,1 x 1,37.02,37.045,36.32,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.55%,±1.336,33.53%,±3.403,37.79%,±3.125,<empty>,38.77%,0.083,1,0.125,37.26%,-4.26%,0.1,,ARCOSA INC COM,Industrials,Construction & Engineering,"48,349,198",Construction & Engineering
DEA,"332,798",0,20.71%,18.58,"42,453",18.58,+0.16%,18.40,18.97,1 x 1,18.55,18.70,18.55,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,5.60%,±0.683,33.51%,±0.945,20.59%,±0.652,±0.601,15.87%,1,8,0.532,20.71%,12.92%,1,,EASTERLY GOVERNMENT PROP INC COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"68,023,032",Office REITs
GSS,"331,763",0,47.27%,3.48,0,3.47,+0.58%,3.48,4.38,7 x 6,3.57,3.68,3.43,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,+0.29%,<empty>,±0.239,62.78%,±0.474,54.85%,±0.407,±0.13,52.72%,0.98,0.25,0.198,47.27%,7.93%,0.551,,GOLDEN STAR RESOURCES LTD COM,Materials,Metals & Mining,"108,827,959",Gold
CVBF,"331,534",0,32.03%,21.24,"36,824",21.24,-0.38%,19.50,21.35,25 x 0,21.28,21.39,21.08,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,3.39%,±0.849,36.42%,±1.62,30.82%,±1.377,±0.504,29.28%,0.313,2,1.685,32.03%,5.60%,0.313,,CVB FINANCIAL COM,Financials,Banks,"140,012,040",Regional Banks
ERA,"331,230",0,50.11%,7.54,"23,344",7.54,+1.34%,7.52,9.78,0 x 1,7.43,7.60,7.40,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,±0.426,51.43%,±1.013,53.98%,±0.917,<empty>,54.59%,0.366,0.833,1.429,50.11%,-2.55%,0.632,,ERA GROUP INC COM,Energy,Energy Equipment & Services,"22,220,676",Oil & Gas Equipment & Services
OMF,"330,816",0,30.30%,31.60,"30,542",31.60,+0.10%,31.59,35.75,0 x 1,31.56,31.67,31.14,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.16%,±1.072,30.93%,±2.525,32.29%,±2.284,<empty>,32.62%,1.272,5,0.234,30.30%,-1.36%,1.272,,ONEMAIN HLDGS INC COM,Financials,Consumer Finance,"136,093,800",Consumer Finance
PBPB,"330,316",0,41.02%,5.00,"13,548",5.00,+4.17%,4.25,5.06,1 x 1,4.80,5.04,4.80,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.517,93.83%,±0.529,42.61%,±0.109,±0.514,9.82%,0.154,0.237,3.309,41.02%,51.22%,0.134,,POTBELLY CORPORATION COM,Consumer Discretionary,"Hotels, Restaurants & Leisure","23,943,564",Restaurants
MRCY,"330,305",0,36.95%,66.73,"20,643",66.73,-3.30%,65.00,71.90,50 x 5,68.85,69.29,66.66,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.70%,±3.284,44.84%,±6.207,37.54%,±5.254,±2.003,35.52%,1.345,0.809,0.652,36.95%,7.30%,0.911,,MERCURY SYSTEMS INC COM,Industrials,Aerospace & Defense,"55,348,701",Aerospace & Defense
CISN,"330,157",0,53.87%,11.50,"23,780",11.50,+0.26%,11.50,15.95,0 x 1,11.39,11.535,11.28,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,±1.475,116.02%,±1.511,52.80%,±0.324,±1.466,12.75%,0.487,0.833,0.891,53.87%,63.22%,0.579,,CISION LTD COM,Information Technology,Software,"148,351,230",Application Software
FIZZ,"330,110",0,64.73%,44.59,"13,821",44.59,-1.59%,42.33,65.00,1 x 1,45.40,45.76,43.79,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.00%,±3.338,68.11%,±6.978,62.65%,±6.092,±1.458,61.23%,0.386,1.964,0.13,64.73%,5.46%,0.167,,NATIONAL BEVERAGE CORP COM,Consumer Staples,Beverages,"46,642,540",Soft Drinks
MLNX,"330,082",0,22.48%,110.07,"12,338",110.07,-0.65%,109.70,111.00,1 x 4,110.00,110.44,109.51,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.167,26.24%,±6.01,22.10%,±5.103,±1.905,20.96%,0.846,0.248,0.042,22.48%,4.14%,0.175,,MELLANOX TECHNOLOGIES LTD COM,Information Technology,Semiconductors & Semiconductor Equipment,"54,775,549",Semiconductors
EVBG,"329,760",0,34.44%,86.08,"11,347",86.08,+0.86%,78.00,86.45,1 x 0,85.00,86.5252,84.44,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.928,41.59%,±7.85,36.81%,±6.782,±2.039,35.54%,1.955,0.242,0.076,34.44%,4.78%,0.579,,EVERBRIDGE INC COM,Information Technology,Software,"32,925,760",Application Software
LSI,"329,729",0,18.55%,98.09,"33,903",98.11,-0.13%,92.25,98.09,1 x 0,98.21,98.66,97.60,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,-0.02%,4.08%,±1.642,15.27%,±4.443,18.34%,±4.127,<empty>,19.02%,0.467,0.571,1.159,18.55%,-3.07%,0.064,,LIFE STORAGE INC COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"46,632,703",Specialized REITs
ENS,"329,696",0,32.18%,62.03,"31,107",62.03,-1.35%,62.03,66.60,0 x 5,62.48,62.84,61.91,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.13%,±3.144,46.18%,±5.106,33.25%,±4.012,±2.434,29.20%,0.896,0.118,0.526,32.18%,12.93%,0.822,,ENERSYS COM,Industrials,Electrical Equipment,"42,856,811",Electrical Components & Equipment
LECO,"329,319",0,27.28%,77.63,"26,751",77.63,+0.19%,77.55,82.00,0 x 3,77.44,77.92,76.155,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.42%,±2.915,34.24%,±5.263,27.42%,±4.376,±1.948,25.46%,1.196,3.091,2.764,27.28%,6.82%,2.195,,LINCOLN ELECTRIC HLDGS INC COM,Industrials,Machinery,"62,799,738",Industrial Machinery
HIIQ,"329,247",0,101.54%,27.87,"6,953",27.87,+0.32%,26.70,28.88,1 x 5,27.64,28.25,27.0436,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.386,110.02%,±7.589,106.46%,±6.69,±0.947,105.57%,0.984,0.693,0.709,101.54%,3.56%,0.849,,HEALTH INS INNOVATIONS INC COM CL A,Financials,Insurance,"13,929,354",Insurance Brokers
RMBS,"328,664",0,32.77%,11.47,"31,819",11.47,-3.61%,11.04,11.77,2 x 2,11.74,11.74,11.45,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.678,53.86%,±0.976,34.36%,±0.699,±0.583,27.52%,1.756,0.084,0.701,32.77%,19.50%,1.572,,RAMBUS INC COM,Information Technology,Semiconductors & Semiconductor Equipment,"110,396,011",Semiconductors
MSCI,"328,047",0,29.61%,235.78,"34,439",235.78,+0.41%,185.00,238.39,1 x 0,234.83,236.51,232.61,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.98%,±7.729,29.89%,±17.475,29.96%,±15.656,<empty>,29.98%,0.91,1.505,0.728,29.61%,-0.07%,0.791,,MSCI INC COM,Financials,Capital Markets,"84,678,661",Financial Exchanges & Data
DCI,"327,739",0,28.95%,48.82,"41,788",48.82,-1.85%,41.79,56.50,0 x 10,49.65,49.65,48.60,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.72%,±1.397,26.10%,±3.374,27.95%,±3.069,<empty>,28.39%,0.333,5,0.124,28.95%,-1.85%,0.07,,DONALDSON CO INC COM,Industrials,Machinery,"127,527,035",Industrial Machinery
BPFH,"327,380",0,28.96%,11.15,"20,615",11.15,+0.18%,11.12,15.35,0 x 4,11.13,11.22,11.01,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,4.30%,±0.425,34.76%,±0.79,28.64%,±0.665,±0.269,26.92%,0.161,1.5,0.5,28.96%,6.12%,0.066,,BOSTON PRIVATE HOLDINGS INC COM,Financials,Banks,"83,776,788",Regional Banks
AN,"327,085",0,27.46%,41.25,"71,755",41.25,+0.05%,35.30,44.00,2 x 2,41.31,41.39,41.05,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±1.301,28.76%,±2.876,28.19%,±2.562,±0.288,28.05%,1.613,0.484,1.477,27.46%,0.57%,1.566,,AUTONATION INC COM,Consumer Discretionary,Specialty Retail,"89,208,853",Automotive Retail
MC,"326,809",0,29.04%,32.95,"18,276",32.95,-1.82%,32.80,38.00,0 x 2,33.41,33.47,32.6839,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,6.07%,±1.338,37.02%,±2.512,30.81%,±2.122,±0.828,29.08%,0.517,5.167,1.742,29.04%,6.21%,2.056,,MOELIS & COMPANY COM CL A,Financials,Capital Markets,"49,185,825",Investment Banking & Brokerage
FFIN,"326,642",0,25.90%,29.63,"40,348",29.63,+0.10%,28.90,32.50,1 x 2,29.50,29.78,29.26,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.62%,±0.715,22.00%,±1.899,25.92%,±1.758,<empty>,26.80%,0.25,1,0.405,25.90%,-3.92%,0.185,,FIRST FINANCIAL BANKSHARES INC COM,Financials,Banks,"135,702,130",Regional Banks
EEFT,"326,405",0,24.55%,158.83,"11,030",158.83,-0.81%,135.00,178.87,1 x 2,160.27,161.34,158.16,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±4.865,27.93%,±10.268,26.15%,±9.033,±1.907,25.69%,1.702,7.856,4.624,24.55%,1.78%,3.873,,EURONET WORLDWIDE INC COM,Information Technology,IT Services,"51,964,031",Data Processing & Outsourced Services
LII,"326,290",0,26.52%,275.84,"16,713",275.84,-0.49%,212.01,275.84,1 x 0,276.30,276.42,272.08,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.12%,±9.021,29.82%,±18.284,26.81%,±15.886,±4.407,26.02%,0.246,2.667,0.696,26.52%,3.01%,0.464,,LENNOX INTERNATIONAL INC COM,Industrials,Building Products,"39,217,666",Building Products
BKNG,"325,480",0,27.18%,1775.50,"26,088",1775.50,-1.88%,1775.50,1778.20,1 x 2,1808.20,1811.68,1772.725,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±56.874,29.21%,±80.776,29.20%,±57.297,±2.095,29.19%,0.825,1.544,0.772,27.18%,0.01%,0.792,,BOOKING HOLDINGS INC COM,Consumer Discretionary,Internet & Direct Marketing Retail,"43,291,345",Internet & Direct Marketing Retail
VSTO,"325,270",0,50.42%,8.12,"34,573",8.12,-2.52%,7.55,9.10,1 x 4,8.29,8.33,8.09,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.657,73.61%,±1.111,54.93%,±0.889,±0.488,49.26%,0.021,10,0.543,50.42%,18.68%,0.196,,VISTA OUTDOOR INC COM,Consumer Discretionary,Leisure Products,"57,728,244",Leisure Products
VCYT,"325,195",0,54.56%,27.57,"19,658",27.57,-1.29%,27.00,28.20,3 x 10,28.16,28.25,27.38,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±2.751,90.58%,±3.798,55.31%,±2.592,±2.429,42.35%,1.847,0.015,0.162,54.56%,35.27%,1.596,,VERACYTE INC COM,Health Care,Biotechnology,"41,642,603",Biotechnology
AFG,"324,384",0,19.30%,104.43,"42,084",104.43,+0.18%,104.36,110.00,0 x 10,104.51,104.74,103.78,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.53%,±1.542,13.47%,±4.988,19.34%,±4.743,<empty>,20.53%,2.656,0.471,0.851,19.30%,-5.87%,1.838,,AMERICAN FINANCIAL GROUP INC COM,Financials,Insurance,"89,687,455",Multi-line Insurance
VIVO,"324,256",0,38.86%,11.69,"13,736",11.69,+1.12%,10.00,13.59,1 x 1,11.58,11.87,11.52,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,4.28%,±0.71,55.27%,±1.131,39.03%,±0.877,±0.56,33.86%,3.034,0.5,0.4,38.86%,16.24%,3.008,,MERIDIAN BIOSCIENCE INC COM COM,Health Care,Health Care Equipment & Supplies,"42,628,582",Health Care Supplies
ABM,"324,191",0,29.83%,39.76,"28,847",39.76,-0.13%,39.75,60.00,0 x 1,39.75,40.40,39.5689,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.81%,±1.032,23.68%,±3.001,30.51%,±2.816,<empty>,31.97%,0.625,0.6,0.091,29.83%,-6.83%,0.148,,ABM INDUSTRIES INC COM,Industrials,Commercial Services & Supplies,"66,357,643",Environmental & Facilities Services
SOI,"324,077",0,57.63%,15.00,"8,422",15.00,-0.99%,14.03,19.45,0 x 3,15.10,15.16,14.92,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.67%,±0.852,51.74%,±2.106,56.34%,±1.919,<empty>,57.42%,0.69,2,1.69,57.63%,-4.60%,1.364,,SOLARIS OILFIELD INFRASTRUCTUR COM CL A,Energy,Energy Equipment & Services,"47,587,690",Oil & Gas Equipment & Services
LEXEA,"323,805",0,27.68%,45.49,"72,993",45.49,+0.95%,44.30,46.17,0 x 1,44.96,45.83,44.81,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,±1.053,21.12%,±3.18,28.27%,±2.999,<empty>,29.77%,0.693,0.02,0.4,27.68%,-7.15%,0.691,,LIBERTY EXPEDIA HOLDINGS INC COM,Consumer Discretionary,Internet & Direct Marketing Retail,"57,327,005",Internet & Direct Marketing Retail
SNBR,"323,754",0,48.14%,38.33,"34,244",38.33,+0.68%,27.24,39.50,1 x 3,38.14,38.42,37.71,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±1.778,42.28%,±4.615,48.45%,±4.25,<empty>,49.85%,0.561,0.458,0.16,48.14%,-6.17%,0.314,,SLEEP NUMBER CORPORATION COM,Consumer Discretionary,Specialty Retail,"30,213,000",Homefurnishing Retail
DENN,"323,671",0,35.52%,20.80,"13,477",20.80,+0.78%,19.30,20.83,4 x 0,20.65,20.95,20.55,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,-inf,--,±1.738,33.76%,<empty>,+inf,<empty>,0.256,2,0.909,35.52%,--,0.244,,DENNY'S CORPORATION COM,Consumer Discretionary,"Hotels, Restaurants & Leisure","60,298,826",Restaurants
BAND,"323,233",0,58.29%,77.00,"4,101",77.00,+0.33%,70.00,78.75,1 x 0,76.97,77.86,75.91,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±5.582,65.96%,±10.28,53.63%,±8.586,±3.622,50.13%,0.313,1,0.088,58.29%,12.33%,0.147,,BANDWIDTH INC COM CL A,Communication Services,Diversified Telecommunication Services,"23,000,457",Alternative Carriers
MEDP,"323,230",0,33.87%,55.39,"12,947",55.39,-1.76%,51.01,58.16,1 x 1,56.45,58.1999,55.37,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±2.161,35.56%,±5.006,36.48%,±4.508,<empty>,36.70%,0.738,69.111,4.065,33.87%,-0.92%,4.212,,MEDPACE HOLDINGS INC COM,Health Care,Life Sciences Tools & Services,"35,818,819",Life Sciences Tools & Services
