Stock quote and option quote for IBM on 9/1/19 18:02:51

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.53,N,+.65,135.30,P,135.77,P,5 x 5,"2,960,594",135.58,136.07,134.3627

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,14.02,1.62,Q,8/8/19,154.36,105.94,"885,875,160",1.09

Theo parameters
Theo date,Theo stock price,Theo volatility
9/1/19, 0.00$, 0.00%

6 SEP 19  (5)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191011C137,71,3,.442,.039,-.045,.178,.060,22.69%,3.25,<empty>,<empty>,41.26%,87.70%,58.74%,21.36%,31.02%,3.250,26 x 41,26,41,-3.86%,2.99,2.99,A,3.43,3.43,2.90,3.20,X,3.30,M,11 OCT 19,137,4.10,C,4.50,X,IBM191011P137,0,0,-.576,.048,-.044,.177,-.092,18.02%,4.30,15.86%,3.24%,60.28%,84.54%,39.72%,18.60%,<empty>,4.300,288 x 27,288,27,<empty>,0,0, ,0,0,0,,
,,IBM191011C138,10,3,.402,.039,-.043,.175,.055,22.15%,2.76,<empty>,<empty>,37.35%,79.19%,62.65%,18.14%,34.38%,2.760,3 x 4,3,4,-5.73%,2.47,2.47,E,2.89,2.89,2.42,2.73,Q,2.79,P,11 OCT 19,138,4.65,C,5.20,C,IBM191011P138,2,0,-.622,.046,-.044,.171,-.100,18.03%,4.92,18.17%,3.70%,64.84%,74.59%,35.16%,16.14%,<empty>,4.925,265 x 201,265,201,<empty>,5.50,5.50,E,4.81,5.50,4.81,,
,,IBM191011C139,21,7,.359,.039,-.040,.169,.050,21.48%,2.29,<empty>,<empty>,33.34%,70.49%,66.66%,15.05%,37.86%,2.290,21 x 5,21,5,-0.91%,2.18,2.18,Q,2.38,2.41,2.14,2.25,X,2.33,P,11 OCT 19,139,5.35,I,5.65,Z,IBM191011P139,0,1,-.672,.045,-.041,.162,-.108,17.45%,5.50,20.29%,4.12%,69.67%,64.15%,30.33%,13.34%,<empty>,5.500,108 x 3,108,3,0.00%,5.90,5.90,N,0,0,0,,
,,IBM191011C140,112,7,.320,.037,-.038,.162,.045,21.21%,1.93,<empty>,<empty>,29.60%,62.43%,70.40%,12.69%,42.07%,1.930,58 x 11,58,11,+7.73%,1.95,1.95,P,1.90,2.01,1.65,1.88,M,1.98,I,11 OCT 19,140,5.90,X,6.25,M,IBM191011P140,1,1,-.727,.044,-.037,.149,-.117,16.51%,6.07,22.41%,4.54%,74.87%,53.01%,25.13%,10.55%,<empty>,6.075,174 x 48,174,48,-2.76%,6.33,6.33,I,6.33,6.33,6.33,,
,,IBM191011C141,0,1,.284,.036,-.036,.154,.040,21.07%,1.63,<empty>,<empty>,26.11%,54.96%,73.89%,10.71%,46.67%,1.630,51 x 5,51,5,0.00%,1.49,1.49,E,0,0,0,1.55,H,1.71,Q,11 OCT 19,141,6.60,M,7.00,M,IBM191011P141,0,0,-.772,.040,-.034,.135,-.125,16.21%,6.80,25.09%,5.07%,79.20%,43.76%,20.80%,8.74%,<empty>,6.800,54 x 62,54,62,<empty>,0,0, ,0,0,0,,
,,IBM191011C142,6,2,.245,.034,-.033,.143,.035,20.59%,1.32,<empty>,<empty>,22.49%,47.22%,77.51%,8.64%,51.17%,1.315,21 x 5,21,5,-10.40%,1.12,1.12,E,1.40,1.40,1.12,1.28,D,1.35,Q,11 OCT 19,142,6.85,X,8.00,C,IBM191011P142,0,0,-.835,.037,-.028,.111,-.135,14.63%,7.43,27.39%,5.52%,85.08%,31.32%,14.92%,6.28%,<empty>,7.425,234 x 238,234,238,<empty>,0,0, ,0,0,0,,
,,IBM191011C143,2,0,.214,.031,-.031,.132,.031,20.55%,1.10,<empty>,<empty>,19.52%,40.90%,80.48%,7.23%,56.33%,1.100,88 x 105,88,105,<empty>,1.08,1.08,C,.94,1.08,.94,.99,X,1.21,Z,11 OCT 19,143,7.95,X,8.70,M,IBM191011P143,0,0,-.861,.032,-.026,.098,-.140,14.99%,8.33,30.71%,6.18%,87.60%,25.96%,12.40%,5.62%,<empty>,8.325,71 x 69,71,69,<empty>,0,0, ,0,0,0,,
,,IBM191011C144,10,0,.178,.029,-.027,.118,.026,19.94%,.84515168,<empty>,<empty>,16.17%,33.81%,83.83%,5.55%,61.23%,.845,21 x 11,21,11,<empty>,.73,.73,E,.78,.83,.73,.82,D,.87,I,11 OCT 19,144,8.35,X,9.50,M,IBM191011P144,0,0,-.965,.015,-.013,.032,-.157,10.05%,8.93,32.93%,6.61%,97.19%,5.87%,2.81%,2.99%,<empty>,8.925,64 x 54,64,54,<empty>,0,0, ,0,0,0,,
,,IBM191011C145,1,1,.150,.026,-.024,.106,.022,19.74%,.67521451,<empty>,<empty>,13.54%,28.26%,86.46%,4.44%,66.68%,.675,11 x 62,11,62,+7.94%,.68,.68,E,.68,.68,.68,.64,H,.71,Z,11 OCT 19,145,9.60,X,10.30,M,IBM191011P145,0,0,-.957,.015,-.015,.038,-.157,11.77%,9.95,36.71%,7.37%,96.50%,7.29%,3.50%,3.16%,<empty>,9.950,66 x 58,66,58,<empty>,0,0, ,0,0,0,,
,,IBM191011C150,2,0,.079,.015,-.017,.067,.012,21.58%,.34000901,<empty>,<empty>,6.91%,14.34%,93.09%,2.23%,97.35%,.340,58 x 129,58,129,<empty>,.16,.16,E,.17,.17,.16,.15,I,.53,Z,11 OCT 19,150,12.50,B,16.60,B,IBM191011P150,0,0,-.995,.00,-.009,.00,-.168,0.03%,14.86,53.68%,10.74%,100.00%,0.00%,0.00%,0.53%,<empty>,14.550,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191011C155,0,0,.034,.008,-.009,.034,.005,22.02%,.13004513,<empty>,<empty>,2.88%,5.95%,97.12%,0.85%,128.83%,.130,0 x 182,0,182,<empty>,0,0, ,0,0,0,0,N,.26,X,11 OCT 19,155,17.50,N,21.40,B,IBM191011P155,0,0,-1.000,.00,.00,3.779,.00,--,<empty>,71.76%,14.35%,100.00%,0.00%,0.00%,-0.13%,<empty>,19.450,1 x 21,1,21,<empty>,0,0, ,0,0,0,,

18 OCT 19  (47)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191018C70,0,0,.888,.00,-.078,.057,.014,137.29%,65.78,<empty>,<empty>,85.80%,25.38%,14.20%,1.38%,1.38%,65.775,21 x 21,21,21,<empty>,0,0, ,0,0,0,63.90,B,67.65,B,18 OCT 19,70,0,E,.75,H,IBM191018P70,0,269,-.019,.001,-.023,.023,-.004,95.77%,.3751526,5.36%,0.54%,4.28%,8.00%,95.72%,2.11%,<empty>,.375,0 x 20,0,20,0.00%,.03,.03,E,0,0,0,,
,,IBM191018C75,0,0,.895,.001,-.067,.058,.016,119.44%,60.78,<empty>,<empty>,87.32%,22.99%,12.68%,1.38%,1.38%,60.775,21 x 21,21,21,<empty>,0,0, ,0,0,0,59.00,B,62.55,B,18 OCT 19,75,.01,Q,.75,H,IBM191018P75,1,629,-.021,.001,-.023,.025,-.004,87.01%,.3801185,5.07%,0.51%,4.39%,8.25%,95.61%,2.13%,<empty>,.380,10 x 20,10,20,-33.33%,.02,.02,C,.02,.02,.02,,
,,IBM191018C80,0,0,.902,.001,-.058,.058,.018,103.85%,55.78,<empty>,<empty>,88.54%,21.03%,11.46%,1.38%,1.38%,55.775,21 x 21,21,21,<empty>,0,0, ,0,0,0,54.00,B,57.55,B,18 OCT 19,80,0,E,.75,H,IBM191018P80,0,479,-.023,.001,-.023,.027,-.005,78.40%,.37523769,4.69%,0.47%,4.46%,8.41%,95.54%,2.11%,<empty>,.375,0 x 20,0,20,0.00%,.10,.10,M,0,0,0,,
,,IBM191018C85,0,0,.908,.001,-.050,.058,.021,90.53%,50.80,<empty>,<empty>,89.37%,19.71%,10.63%,1.52%,1.52%,50.800,21 x 21,21,21,<empty>,0,0, ,0,0,0,48.95,B,52.65,B,18 OCT 19,85,0,J,.07,Z,IBM191018P85,0,150,-.004,.001,-.003,.006,-.001,50.41%,.03521632,0.41%,0.04%,0.73%,1.41%,99.27%,0.20%,<empty>,.035,0 x 34,0,34,0.00%,.07,.07,E,0,0,0,,
,,IBM191018C90,0,0,.912,.001,-.044,.059,.025,79.19%,45.85,<empty>,<empty>,89.79%,19.08%,10.21%,1.80%,1.80%,45.850,21 x 21,21,21,<empty>,0,0, ,0,0,0,44.00,B,47.70,B,18 OCT 19,90,0,D,.10,B,IBM191018P90,0,119,-.006,.001,-.004,.009,-.001,46.59%,.05007745,0.56%,0.06%,1.02%,1.98%,98.98%,0.28%,<empty>,.050,0 x 28,0,28,0.00%,.08,.08,C,0,0,0,,
,,IBM191018C95,0,0,.915,.002,-.040,.061,.032,69.55%,40.92,<empty>,<empty>,89.77%,19.23%,10.23%,2.22%,2.22%,40.925,21 x 21,21,21,0.00%,44.22,44.22,C,0,0,0,39.10,B,42.75,B,18 OCT 19,95,.06,Z,.11,P,IBM191018P95,0,126,-.011,.001,-.007,.014,-.002,43.89%,.08517322,0.89%,0.09%,1.66%,3.20%,98.34%,0.48%,<empty>,.085,28 x 24,28,24,0.00%,.10,.10,X,0,0,0,,
,,IBM191018C100,0,2,.911,.003,-.039,.067,.043,62.45%,36.10,<empty>,<empty>,88.75%,21.22%,11.25%,3.20%,3.20%,36.100,21 x 21,21,21,0.00%,38.95,38.95,D,0,0,0,34.10,B,38.10,B,18 OCT 19,100,.11,X,.19,X,IBM191018P100,53,291,-.019,.002,-.010,.023,-.004,41.55%,.1502335,1.50%,0.15%,2.75%,5.30%,97.25%,0.84%,<empty>,.150,20 x 55,20,55,-36.36%,.14,.14,C,.13,.14,.13,,
,,IBM191018C105,0,0,.917,.004,-.030,.065,.046,51.60%,30.98,<empty>,<empty>,89.46%,20.04%,10.54%,2.50%,2.50%,30.975,21 x 21,21,21,0.00%,34.43,34.43,C,0,0,0,29.15,B,32.80,B,18 OCT 19,105,.20,Z,.26,X,IBM191018P105,0,703,-.030,.004,-.014,.034,-.006,38.37%,.23045221,2.19%,0.22%,4.10%,7.91%,95.90%,1.29%,<empty>,.230,24 x 30,24,30,0.00%,.36,.36,X,0,0,0,,
,,IBM191018C110,0,1,.899,.007,-.034,.080,.063,47.08%,26.25,<empty>,<empty>,86.78%,25.14%,13.22%,4.04%,4.04%,26.250,21 x 21,21,21,0.00%,26.83,26.83,X,0,0,0,24.50,B,28.00,B,18 OCT 19,110,.34,Z,.40,I,IBM191018P110,4,443,-.049,.006,-.019,.050,-.009,35.53%,.37009015,3.36%,0.34%,6.33%,12.18%,93.67%,2.08%,<empty>,.370,20 x 20,20,20,0.00%,.38,.38,C,.35,.38,.35,,
,,IBM191018C115,3,247,.905,.009,-.024,.078,.065,36.39%,21.03,<empty>,<empty>,87.52%,23.88%,12.48%,2.78%,2.78%,21.025,21 x 11,21,11,-0.19%,20.76,20.76,I,20.76,20.76,20.76,20.30,B,21.75,B,18 OCT 19,115,.58,Z,.63,Q,IBM191018P115,6,515,-.079,.009,-.026,.072,-.015,32.83%,.60501337,5.26%,0.53%,9.85%,18.93%,90.15%,3.40%,<empty>,.605,19 x 7,19,7,-3.03%,.64,.64,E,.58,.68,.58,,
,,IBM191018C120,0,220,.829,.014,-.041,.122,.088,37.47%,16.93,<empty>,<empty>,78.85%,40.22%,21.15%,7.83%,7.83%,16.925,30 x 30,30,30,0.00%,16.27,16.27,C,0,0,0,16.60,X,17.25,X,18 OCT 19,120,1.00,Z,1.06,Z,IBM191018P120,27,"1,818",-.130,.014,-.034,.104,-.025,30.55%,1.03,8.58%,0.87%,15.61%,29.89%,84.39%,5.78%,<empty>,1.030,18 x 9,18,9,-8.18%,1.01,1.01,H,1.00,1.17,.99,,
,,IBM191018C125,5,131,.756,.019,-.048,.152,.094,34.31%,12.70,<empty>,<empty>,71.18%,54.62%,28.82%,12.18%,12.18%,12.700,12 x 60,12,60,-0.50%,12.04,12.04,C,11.75,12.04,11.75,12.45,P,12.95,X,18 OCT 19,125,1.67,X,1.76,B,IBM191018P125,91,"2,267",-.208,.021,-.043,.141,-.039,28.16%,1.72,10.35%,1.39%,24.03%,45.80%,75.97%,9.63%,<empty>,1.715,20 x 7,20,7,-5.46%,1.73,1.73,C,1.65,1.94,1.64,,
,,IBM191018C130,28,"1,189",.656,.025,-.051,.179,.092,30.68%,8.75,<empty>,<empty>,61.26%,73.11%,38.74%,18.08%,18.08%,8.750,30 x 44,30,44,+2.73%,8.65,8.65,Z,8.71,8.71,8.15,8.60,X,8.90,X,18 OCT 19,130,2.79,X,3.05,I,IBM191018P130,150,"2,009",-.326,.028,-.051,.176,-.062,26.37%,2.92,13.53%,2.30%,36.33%,68.76%,63.67%,16.39%,<empty>,2.920,30 x 55,30,55,-4.39%,2.83,2.83,C,2.73,3.22,2.69,,
,,IBM191018C135,138,"3,611",.521,.029,-.052,.195,.079,28.20%,5.52,<empty>,<empty>,48.06%,97.26%,51.94%,28.04%,28.04%,5.525,11 x 20,11,20,+6.38%,5.50,5.50,A,5.75,5.75,5.10,5.40,C,5.65,X,18 OCT 19,135,4.50,Z,4.70,X,IBM191018P135,85,"3,687",-.479,.034,-.053,.195,-.091,23.72%,4.60,17.31%,3.53%,51.59%,96.73%,48.41%,25.83%,<empty>,4.600,32 x 20,32,20,-3.28%,4.72,4.72,C,4.45,5.00,4.40,,
,,IBM191018C140,261,"2,981",.368,.030,-.046,.184,.059,26.00%,3.06,<empty>,<empty>,33.36%,70.88%,66.64%,17.18%,42.28%,3.060,20 x 20,20,20,+4.20%,2.98,2.98,C,3.08,3.25,2.70,2.97,H,3.15,H,18 OCT 19,140,7.00,C,7.35,B,IBM191018P140,48,"1,674",-.661,.034,-.046,.178,-.127,21.42%,7.18,26.47%,5.40%,69.28%,65.16%,30.72%,15.19%,<empty>,7.175,33 x 21,33,21,-0.14%,7.20,7.20,E,7.14,7.63,6.94,,
,,IBM191018C145,99,"15,581",.222,.025,-.035,.146,.037,24.32%,1.46,<empty>,<empty>,19.72%,41.48%,80.28%,8.20%,61.37%,1.460,8 x 10,8,10,+7.41%,1.45,1.45,A,1.44,1.56,1.27,1.40,Q,1.52,J,18 OCT 19,145,10.40,M,10.90,X,IBM191018P145,16,"2,070",-.840,.026,-.031,.116,-.164,18.67%,10.65,39.29%,7.93%,86.12%,29.10%,13.88%,6.63%,<empty>,10.650,20 x 30,20,30,-2.12%,10.62,10.62,I,10.58,11.25,10.58,,
,,IBM191018C150,52,"11,524",.114,.017,-.022,.095,.019,23.31%,.61499651,<empty>,<empty>,9.92%,20.71%,90.08%,3.45%,84.69%,.615,14 x 13,14,13,+1.69%,.60,.60,N,.63,.65,.52,.58,Q,.65,H,18 OCT 19,150,14.55,B,14.95,C,IBM191018P150,1,908,-.994,.00,-.009,.00,-.197,0.03%,14.93,54.42%,10.91%,100.00%,0.00%,0.00%,1.57%,<empty>,14.750,1 x 9,1,9,-0.92%,15.11,15.11,C,15.11,15.11,15.11,,
,,IBM191018C155,13,"2,876",.055,.010,-.013,.055,.009,23.17%,.25499238,<empty>,<empty>,4.61%,9.57%,95.39%,1.43%,110.74%,.255,18 x 30,18,30,0.00%,.26,.26,C,.27,.27,.17,.23,P,.28,X,18 OCT 19,155,17.55,B,21.35,B,IBM191018P155,5,11,-1.000,.00,.00,4.421,.00,--,<empty>,71.76%,14.35%,100.00%,0.00%,0.00%,-0.11%,<empty>,19.450,21 x 21,21,21,-11.03%,20.09,20.09,C,20.10,20.10,20.09,,
,,IBM191018C160,3,"1,778",.027,.005,-.007,.031,.005,23.72%,.11501252,<empty>,<empty>,2.19%,4.53%,97.81%,0.65%,138.03%,.115,15 x 2,15,2,+9.09%,.12,.12,A,.12,.12,.12,.08,Z,.15,P,18 OCT 19,160,22.60,B,26.35,B,IBM191018P160,0,9,-1.000,.00,.00,4.289,.00,0.03%,24.90,90.29%,18.06%,100.00%,0.00%,0.00%,0.03%,<empty>,24.475,21 x 21,21,21,0.00%,25.50,25.50,Z,0,0,0,,
,,IBM191018C165,1,"1,384",.017,.003,-.005,.021,.003,25.57%,.07512891,<empty>,<empty>,1.36%,2.81%,98.64%,0.42%,165.88%,.075,15 x 41,15,41,-16.67%,.05,.05,A,.05,.05,.05,.04,Z,.11,C,18 OCT 19,165,27.35,B,31.35,B,IBM191018P165,0,0,-1.000,.00,.00,4.158,.00,--,<empty>,108.28%,21.64%,100.00%,0.00%,0.00%,-0.67%,<empty>,29.350,21 x 21,21,21,0.00%,31.81,31.81,C,0,0,0,,
,,IBM191018C170,0,246,.008,.002,-.003,.010,.001,25.65%,.03027524,<empty>,<empty>,0.58%,1.20%,99.42%,0.17%,193.70%,.030,15 x 70,15,70,0.00%,.04,.04,C,0,0,0,.02,Z,.04,Q,18 OCT 19,170,32.65,B,36.25,B,IBM191018P170,0,0,-1.000,.00,.00,4.027,.00,--,<empty>,127.09%,25.41%,100.00%,0.00%,0.00%,-0.11%,<empty>,34.450,21 x 21,21,21,0.00%,34.08,34.08,A,0,0,0,,
,,IBM191018C175,3,"1,287",.005,.001,-.002,.007,.001,27.19%,.02006057,<empty>,<empty>,0.37%,0.76%,99.63%,0.11%,221.71%,.020,15 x 24,15,24,0.00%,.02,.02,C,.02,.02,.02,.01,Z,.03,E,18 OCT 19,175,39.05,X,39.60,W,IBM191018P175,"1,505","1,010",-1.000,.00,.00,3.896,.00,--,<empty>,145.08%,28.98%,100.00%,0.00%,0.00%,-0.81%,<empty>,39.325,30 x 7,30,7,-1.00%,39.60,39.60,X,40.06,40.06,39.60,,
,,IBM191018C180,0,96,.004,.001,-.002,.005,.001,28.91%,.01501301,<empty>,<empty>,0.26%,0.53%,99.74%,0.08%,249.76%,.015,0 x 25,0,25,0.00%,.03,.03,H,0,0,0,0,E,.03,E,18 OCT 19,180,42.60,B,46.35,B,IBM191018P180,0,0,-.994,.00,-.008,.00,-.236,0.03%,44.47,164.08%,32.82%,100.00%,0.00%,0.00%,0.03%,<empty>,44.475,21 x 21,21,21,0.00%,33.95,33.95,I,0,0,0,,
,,IBM191018C185,0,132,.006,.001,-.003,.008,.001,33.69%,.03022156,<empty>,<empty>,0.42%,0.86%,99.58%,0.17%,277.91%,.030,0 x 41,0,41,0.00%,.07,.07,X,0,0,0,0,J,.06,Z,18 OCT 19,185,47.55,B,51.40,B,IBM191018P185,0,0,-1.000,.00,-.371,3.633,.00,0.03%,49.83,182.52%,36.51%,100.00%,0.00%,0.00%,0.03%,<empty>,49.475,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191018C190,0,0,.006,.001,-.003,.008,.001,36.15%,.03007065,<empty>,<empty>,0.38%,0.78%,99.62%,0.17%,305.99%,.030,0 x 28,0,28,<empty>,0,0, ,0,0,0,0,A,.06,B,18 OCT 19,190,52.70,B,56.15,B,IBM191018P190,0,0,-1.000,.00,.00,3.502,.00,--,<empty>,200.79%,40.14%,100.00%,0.00%,0.00%,-0.25%,<empty>,54.425,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191018C195,0,6,.005,.001,-.003,.007,.001,38.54%,.03001742,<empty>,<empty>,0.35%,0.72%,99.65%,0.17%,334.06%,.030,0 x 39,0,39,0.00%,.03,.03,C,0,0,0,0,A,.06,Z,18 OCT 19,195,57.70,B,61.25,B,IBM191018P195,0,0,-.994,.00,-.007,.00,-.256,0.03%,59.47,219.42%,43.88%,100.00%,0.00%,0.00%,0.03%,<empty>,59.475,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191018C200,0,0,.004,.001,-.003,.006,.001,40.09%,.0250205,<empty>,<empty>,0.28%,0.57%,99.72%,0.14%,362.10%,.025,0 x 68,0,68,<empty>,0,0, ,0,0,0,0,A,.05,Z,18 OCT 19,200,62.65,B,66.30,B,IBM191018P200,0,0,-.994,.00,-.007,.00,-.262,0.03%,64.79,237.86%,47.57%,100.00%,0.00%,0.00%,0.03%,<empty>,64.475,21 x 21,21,21,0.00%,59.23,59.23,I,0,0,0,,
,,IBM191018C205,0,217,.003,.00,-.002,.004,.00,40.34%,.01530127,<empty>,<empty>,0.17%,0.35%,99.83%,0.08%,390.12%,.015,0 x 25,0,25,0.00%,.01,.01,Z,0,0,0,0,D,.03,E,18 OCT 19,205,67.55,B,71.40,B,IBM191018P205,0,0,-.994,.00,-.006,.00,-.269,0.03%,69.78,256.31%,51.26%,100.00%,0.00%,0.00%,0.03%,<empty>,69.475,21 x 21,21,21,<empty>,0,0, ,0,0,0,,

15 NOV 19  (75)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191115C70,0,96,.881,.001,-.058,.079,.033,120.44%,66.50,<empty>,<empty>,82.05%,31.53%,17.95%,3.44%,3.44%,66.500,21 x 21,21,21,0.00%,66.49,66.49,I,0,0,0,65.20,B,67.80,B,15 NOV 19,70,0,E,.38,Q,IBM191115P70,0,354,-.012,.001,-.009,.019,-.004,68.21%,.1902013,2.71%,0.27%,2.56%,4.82%,97.44%,0.67%,<empty>,.190,0 x 25,0,25,0.00%,.08,.08,Z,0,0,0,,
,,IBM191115C75,0,0,.887,.001,-.052,.081,.038,106.07%,61.50,<empty>,<empty>,83.37%,29.63%,16.63%,3.44%,3.44%,61.500,21 x 21,21,21,<empty>,0,0, ,0,0,0,59.95,B,63.05,B,15 NOV 19,75,0,E,.04,E,IBM191115P75,24,70,-.002,.00,-.001,.004,-.001,47.02%,.02043853,0.27%,0.03%,0.43%,0.83%,99.57%,0.07%,<empty>,.020,0 x 24,0,24,0.00%,.04,.04,E,.04,.04,.04,,
,,IBM191115C80,0,0,.893,.001,-.045,.082,.042,92.31%,56.40,<empty>,<empty>,84.79%,27.47%,15.21%,3.08%,3.08%,56.400,21 x 11,21,11,<empty>,0,0, ,0,0,0,54.95,B,57.85,H,15 NOV 19,80,0,P,.09,Z,IBM191115P80,0,7,-.005,.00,-.003,.009,-.001,45.96%,.04504526,0.56%,0.06%,0.86%,1.65%,99.14%,0.16%,<empty>,.045,0 x 57,0,57,0.00%,.11,.11,C,0,0,0,,
,,IBM191115C85,0,0,.895,.002,-.041,.085,.050,81.86%,51.45,<empty>,<empty>,85.25%,26.90%,14.75%,3.26%,3.26%,51.450,21 x 21,21,21,<empty>,0,0, ,0,0,0,50.10,B,52.80,B,15 NOV 19,85,.08,Z,.11,Z,IBM191115P85,0,21,-.009,.001,-.005,.016,-.003,45.09%,.09509871,1.12%,0.11%,1.63%,3.12%,98.37%,0.34%,<empty>,.095,49 x 12,49,12,0.00%,.12,.12,X,0,0,0,,
,,IBM191115C90,0,0,.896,.002,-.038,.090,.060,72.85%,46.53,<empty>,<empty>,85.27%,27.06%,14.73%,3.53%,3.53%,46.525,21 x 21,21,21,<empty>,0,0, ,0,0,0,44.90,B,48.15,B,15 NOV 19,90,.13,H,.17,H,IBM191115P90,0,176,-.015,.001,-.007,.023,-.005,42.76%,.15007432,1.67%,0.17%,2.43%,4.65%,97.57%,0.53%,<empty>,.150,64 x 58,64,58,0.00%,.21,.21,A,0,0,0,,
,,IBM191115C95,0,0,.894,.003,-.035,.095,.071,64.76%,41.60,<empty>,<empty>,84.98%,27.78%,15.02%,3.79%,3.79%,41.600,21 x 21,21,21,<empty>,0,0, ,0,0,0,39.90,B,43.30,B,15 NOV 19,95,.21,Z,.25,D,IBM191115P95,0,90,-.023,.002,-.009,.034,-.007,40.38%,.23006389,2.42%,0.24%,3.55%,6.78%,96.45%,0.82%,<empty>,.230,39 x 21,39,21,0.00%,.24,.24,Q,0,0,0,,
,,IBM191115C100,0,0,.893,.004,-.032,.100,.081,56.37%,36.57,<empty>,<empty>,84.88%,28.16%,15.12%,3.71%,3.71%,36.575,21 x 21,21,21,0.00%,50.41,50.41,C,0,0,0,35.00,B,38.15,B,15 NOV 19,100,.32,Z,.36,Q,IBM191115P100,0,328,-.034,.003,-.012,.047,-.010,37.84%,.34005728,3.40%,0.34%,5.04%,9.61%,94.96%,1.21%,<empty>,.340,37 x 9,37,9,0.00%,.56,.56,B,0,0,0,,
,,IBM191115C105,0,0,.880,.006,-.032,.113,.096,50.92%,31.80,<empty>,<empty>,83.09%,31.56%,16.91%,4.50%,4.50%,31.800,21 x 21,21,21,<empty>,0,0, ,0,0,0,30.30,B,33.30,B,15 NOV 19,105,.50,Z,.54,H,IBM191115P105,0,688,-.053,.005,-.016,.066,-.016,35.64%,.52035262,4.95%,0.50%,7.31%,13.92%,92.69%,1.84%,<empty>,.520,39 x 11,39,11,0.00%,.73,.73,X,0,0,0,,
,,IBM191115C110,0,0,.877,.008,-.027,.117,.105,42.26%,26.63,<empty>,<empty>,83.05%,31.85%,16.95%,3.88%,3.88%,26.625,11 x 11,11,11,0.00%,29.92,29.92,E,0,0,0,26.20,H,27.05,H,15 NOV 19,110,.77,Z,.82,Q,IBM191115P110,0,238,-.079,.007,-.021,.091,-.024,33.52%,.79504251,7.23%,0.73%,10.55%,20.05%,89.45%,2.82%,<empty>,.795,37 x 12,37,12,0.00%,1.12,1.12,C,0,0,0,,
,,IBM191115C115,0,4,.837,.010,-.032,.146,.124,39.66%,22.20,<empty>,<empty>,78.39%,40.52%,21.61%,5.92%,5.92%,22.200,12 x 23,12,23,0.00%,17.99,17.99,M,0,0,0,21.70,B,22.70,B,15 NOV 19,115,1.19,Z,1.24,H,IBM191115P115,4,742,-.119,.010,-.027,.123,-.036,31.51%,1.21,10.57%,1.07%,15.14%,28.68%,84.86%,4.31%,<empty>,1.215,39 x 21,39,21,-5.30%,1.25,1.25,B,1.22,1.25,1.22,,
,,IBM191115C120,0,63,.800,.014,-.031,.168,.134,34.14%,17.45,<empty>,<empty>,74.75%,47.40%,25.25%,6.81%,6.81%,17.450,91 x 92,91,92,0.00%,13.50,13.50,Z,0,0,0,17.20,X,17.70,X,15 NOV 19,120,1.83,Z,1.90,D,IBM191115P120,37,729,-.176,.014,-.033,.160,-.053,29.70%,1.87,15.54%,1.58%,21.54%,40.63%,78.46%,6.61%,<empty>,1.865,40 x 21,40,21,0.00%,1.95,1.95,H,1.80,2.05,1.80,,
